transaction_id,raw_address,unmatch_reason
none-skillman-avenue-unit-2-brooklyn-ny-11211-0_13,"Skillman Avenue Unit 2, Brooklyn, NY 11211",no exact match found
none-woodpoint-road-unit-1-brooklyn-ny-11211-0_13,"Woodpoint Road Unit 1, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-5r-brooklyn-ny-11211-0_13,"North 11th Street Unit 5R, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-none-brooklyn-ny-11211-0_13,"Manhattan Avenue NaN, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-3f-brooklyn-ny-11211-0_13,"Manhattan Avenue Unit 3F, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-2-brooklyn-ny-11211-0_13,"South 5th Street Unit 2, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-1a-brooklyn-ny-11211-0_13,"Skillman Avenue Unit 1A, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-4f-brooklyn-ny-11211_61,"Skillman Avenue Unit 4F, Brooklyn, NY 11211",no exact match found
none-roebling-street-unit-4b-brooklyn-ny-11211_14,"Roebling Street Unit 4B, Brooklyn, NY 11211",no exact match found
none-north-6th-street-unit-1-brooklyn-ny-11211_14,"North 6th Street Unit 1, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-1b-brooklyn-ny-11211_14,"Jackson Street Unit 1B, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-2-brooklyn-ny-11211_14,"Jackson Street Unit 2, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-4f-brooklyn-ny-11211_14,"Manhattan Avenue Unit 4F, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-3f-brooklyn-ny-11211_14,"Manhattan Avenue Unit 3F, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-none-brooklyn-ny-11211_14,"Manhattan Avenue NaN, Brooklyn, NY 11211",no exact match found
none-maspeth-avenue-unit-2d-brooklyn-ny-11211_14,"Maspeth Avenue Unit 2D, Brooklyn, NY 11211",no exact match found
none-grand-street-none-brooklyn-ny-11211_14,"Grand Street NaN, Brooklyn, NY 11211",no exact match found
none-division-avenue-unit-16-brooklyn-ny-11211_14,"Division Avenue Unit 16, Brooklyn, NY 11211",no exact match found
none-roebling-street-unit-1-brooklyn-ny-11211_14,"Roebling Street Unit 1, Brooklyn, NY 11211",no exact match found
none-south-8th-street-unit-1a-brooklyn-ny-11211_14,"South 8th Street Unit 1A, Brooklyn, NY 11211",no exact match found
none-havemeyer-street-none-brooklyn-ny-11211-0_14,"Havemeyer Street NaN, Brooklyn, NY 11211",no exact match found
none-union-avenue-unit-5c-brooklyn-ny-11211_14,"Union Avenue Unit 5C, Brooklyn, NY 11211",no exact match found
none-union-avenue-unit-206-brooklyn-ny-11211_14,"Union Avenue Unit 206, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-1-brooklyn-ny-11211_14,"Skillman Avenue Unit 1, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-ph-brooklyn-ny-11211_14,"Jackson Street Unit PH, Brooklyn, NY 11211",no exact match found
none-woodpoint-road-unit-5-brooklyn-ny-11211_14,"Woodpoint Road Unit 5, Brooklyn, NY 11211",no exact match found
none-north-6th-street-unit-2r-brooklyn-ny-11211_61,"North 6th Street Unit 2R, Brooklyn, NY 11211",no exact match found
none-north-8th-street-none-brooklyn-ny-11211_61,"North 8th Street NaN, Brooklyn, NY 11211",no exact match found
none-union-avenue-unit-5c-brooklyn-ny-11211_61,"Union Avenue Unit 5C, Brooklyn, NY 11211",no exact match found
none-union-avenue-unit-206-brooklyn-ny-11211_61,"Union Avenue Unit 206, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-1-brooklyn-ny-11211_61,"Skillman Avenue Unit 1, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-2-brooklyn-ny-11211-0_14,"Skillman Avenue Unit 2, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-ph-brooklyn-ny-11211_61,"Jackson Street Unit PH, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-5r-brooklyn-ny-11211-0_61,"North 11th Street Unit 5R, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-none-brooklyn-ny-11211-0_61,"Manhattan Avenue NaN, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-3f-brooklyn-ny-11211-0_61,"Manhattan Avenue Unit 3F, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-2-brooklyn-ny-11211-0_61,"South 5th Street Unit 2, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-1a-brooklyn-ny-11211-0_61,"Skillman Avenue Unit 1A, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-3b-brooklyn-ny-11211-0_61,"Jackson Street Unit 3B, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-4r-brooklyn-ny-11211_15,"Manhattan Avenue Unit 4R, Brooklyn, NY 11211",no exact match found
none-withers-street-unit-2-brooklyn-ny-11211_15,"Withers Street Unit 2, Brooklyn, NY 11211",no exact match found
none-north-7th-street-unit-phb-brooklyn-ny-11211_62,"North 7th Street Unit PHB, Brooklyn, NY 11211",no exact match found
none-hope-street-unit-pha-brooklyn-ny-11211_62,"Hope Street Unit PHA, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-4f-brooklyn-ny-11211_62,"Manhattan Avenue Unit 4F, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-3f-brooklyn-ny-11211_62,"Manhattan Avenue Unit 3F, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-none-brooklyn-ny-11211_62,"Manhattan Avenue NaN, Brooklyn, NY 11211",no exact match found
none-maspeth-avenue-unit-2d-brooklyn-ny-11211_62,"Maspeth Avenue Unit 2D, Brooklyn, NY 11211",no exact match found
none-grand-street-none-brooklyn-ny-11211_62,"Grand Street NaN, Brooklyn, NY 11211",no exact match found
none-division-avenue-unit-16-brooklyn-ny-11211_62,"Division Avenue Unit 16, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-1a-brooklyn-ny-11211_62,"Skillman Avenue Unit 1A, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-4r-brooklyn-ny-11211_0,"Manhattan Avenue Unit 4R, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-3-brooklyn-ny-11211_0,"Skillman Avenue Unit 3, Brooklyn, NY 11211",no exact match found
none-metropolitan-avenue-unit-5h-brooklyn-ny-11211_0,"Metropolitan Avenue Unit 5H, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-3r-brooklyn-ny-11211_0,"Manhattan Avenue Unit 3R, Brooklyn, NY 11211",no exact match found
none-roebling-street-unit-4b-brooklyn-ny-11211_0,"Roebling Street Unit 4B, Brooklyn, NY 11211",no exact match found
none-north-6th-street-unit-1-brooklyn-ny-11211_0,"North 6th Street Unit 1, Brooklyn, NY 11211",no exact match found
none-withers-street-unit-ph3-brooklyn-ny-11211_0,"Withers Street Unit PH3, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-2-brooklyn-ny-11211_0,"Jackson Street Unit 2, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-4f-brooklyn-ny-11211_0,"Manhattan Avenue Unit 4F, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-3f-brooklyn-ny-11211_0,"Manhattan Avenue Unit 3F, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-none-brooklyn-ny-11211_0,"Manhattan Avenue NaN, Brooklyn, NY 11211",no exact match found
none-maspeth-avenue-unit-2d-brooklyn-ny-11211_0,"Maspeth Avenue Unit 2D, Brooklyn, NY 11211",no exact match found
none-grand-street-none-brooklyn-ny-11211_0,"Grand Street NaN, Brooklyn, NY 11211",no exact match found
none-division-avenue-unit-16-brooklyn-ny-11211_0,"Division Avenue Unit 16, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-1a-brooklyn-ny-11211_0,"Skillman Avenue Unit 1A, Brooklyn, NY 11211",no exact match found
none-north-6th-street-unit-3-brooklyn-ny-11211_0,"North 6th Street Unit 3, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-c1-brooklyn-ny-11211_0,"South 5th Street Unit C1, Brooklyn, NY 11211",no exact match found
none-roebling-street-unit-1-brooklyn-ny-11211_0,"Roebling Street Unit 1, Brooklyn, NY 11211",no exact match found
none-south-8th-street-unit-1a-brooklyn-ny-11211_0,"South 8th Street Unit 1A, Brooklyn, NY 11211",no exact match found
none-north-6th-street-unit-2r-brooklyn-ny-11211_0,"North 6th Street Unit 2R, Brooklyn, NY 11211",no exact match found
none-north-8th-street-none-brooklyn-ny-11211_0,"North 8th Street NaN, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-5-brooklyn-ny-11211_0,"Jackson Street Unit 5, Brooklyn, NY 11211",no exact match found
none-74-jackson-street-unit-garden-brooklyn-ny-11211_0,"74 Jackson Street Unit GARDEN, Brooklyn, NY 11211",no phonetic match found
none-jackson-street-unit-3-brooklyn-ny-11211_0,"Jackson Street Unit 3, Brooklyn, NY 11211",no exact match found
none-woodpoint-road-unit-1-brooklyn-ny-11211-0_0,"Woodpoint Road Unit 1, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-c2-brooklyn-ny-11211_0,"South 5th Street Unit C2, Brooklyn, NY 11211",no exact match found
none-north-8th-street-none-brooklyn-ny-11211-0_0,"North 8th Street NaN, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-4f-brooklyn-ny-11211-0_0,"Manhattan Avenue Unit 4F, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-3-brooklyn-ny-11211-0_0,"Skillman Avenue Unit 3, Brooklyn, NY 11211",no exact match found
none-north-8th-street-unit-ph-brooklyn-ny-11211-0_0,"North 8th Street Unit PH, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-4f-brooklyn-ny-11211-0_0,"Skillman Avenue Unit 4F, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-4r-brooklyn-ny-11211_1,"Manhattan Avenue Unit 4R, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-3-brooklyn-ny-11211_1,"Skillman Avenue Unit 3, Brooklyn, NY 11211",no exact match found
none-metropolitan-avenue-unit-5h-brooklyn-ny-11211_1,"Metropolitan Avenue Unit 5H, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-3r-brooklyn-ny-11211_1,"Manhattan Avenue Unit 3R, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-2-brooklyn-ny-11211_1,"Manhattan Avenue Unit 2, Brooklyn, NY 11211",no exact match found
none-hope-street-unit-pha-brooklyn-ny-11211_1,"Hope Street Unit PHA, Brooklyn, NY 11211",no exact match found
none-north-6th-street-unit-1-brooklyn-ny-11211_1,"North 6th Street Unit 1, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-1b-brooklyn-ny-11211_1,"Jackson Street Unit 1B, Brooklyn, NY 11211",no exact match found
none-union-avenue-unit-4d-5d-brooklyn-ny-11211_1,"Union Avenue Unit 4D/5D, Brooklyn, NY 11211",no exact match found
none-withers-street-unit-ph3-brooklyn-ny-11211_1,"Withers Street Unit PH3, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-2-brooklyn-ny-11211_1,"Jackson Street Unit 2, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-1a-brooklyn-ny-11211_1,"Skillman Avenue Unit 1A, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-4w-brooklyn-ny-11211_1,"North 11th Street Unit 4W, Brooklyn, NY 11211",no exact match found
none-havemeyer-street-unit-6a-brooklyn-ny-11211_1,"Havemeyer Street Unit 6A, Brooklyn, NY 11211",no exact match found
none-north-6th-street-unit-3-brooklyn-ny-11211_1,"North 6th Street Unit 3, Brooklyn, NY 11211",no exact match found
none-roebling-street-unit-1-brooklyn-ny-11211_1,"Roebling Street Unit 1, Brooklyn, NY 11211",no exact match found
none-south-8th-street-unit-1a-brooklyn-ny-11211_1,"South 8th Street Unit 1A, Brooklyn, NY 11211",no exact match found
none-north-8th-street-none-brooklyn-ny-11211_1,"North 8th Street NaN, Brooklyn, NY 11211",no exact match found
none-union-avenue-unit-5c-brooklyn-ny-11211_1,"Union Avenue Unit 5C, Brooklyn, NY 11211",no exact match found
none-south-8th-street-unit-1a-brooklyn-ny-11211-0_1,"South 8th Street Unit 1A, Brooklyn, NY 11211",no exact match found
none-union-avenue-unit-206-brooklyn-ny-11211_1,"Union Avenue Unit 206, Brooklyn, NY 11211",no exact match found
none-woodpoint-road-unit-1-brooklyn-ny-11211-0_1,"Woodpoint Road Unit 1, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-3f-brooklyn-ny-11211-0_1,"Manhattan Avenue Unit 3F, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-2-brooklyn-ny-11211-0_1,"South 5th Street Unit 2, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-1a-brooklyn-ny-11211-0_1,"Skillman Avenue Unit 1A, Brooklyn, NY 11211",no exact match found
none-north-8th-street-none-brooklyn-ny-11211-0_1,"North 8th Street NaN, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-4f-brooklyn-ny-11211-0_1,"Skillman Avenue Unit 4F, Brooklyn, NY 11211",no exact match found
none-maspeth-avenue-unit-2d-brooklyn-ny-11211-0_1,"Maspeth Avenue Unit 2D, Brooklyn, NY 11211",no exact match found
none-north-7th-street-unit-phb-brooklyn-ny-11211_2,"North 7th Street Unit PHB, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-3-brooklyn-ny-11211_2,"Skillman Avenue Unit 3, Brooklyn, NY 11211",no exact match found
none-metropolitan-avenue-unit-5h-brooklyn-ny-11211_2,"Metropolitan Avenue Unit 5H, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-3r-brooklyn-ny-11211_2,"Manhattan Avenue Unit 3R, Brooklyn, NY 11211",no exact match found
none-north-10th-street-unit-3a-brooklyn-ny-11211_2,"North 10th Street Unit 3A, Brooklyn, NY 11211",no exact match found
none-union-avenue-none-brooklyn-ny-11211_2,"Union Avenue NaN, Brooklyn, NY 11211",no exact match found
none-withers-street-unit-5e-brooklyn-ny-11211_2,"Withers Street Unit 5E, Brooklyn, NY 11211",no exact match found
none-withers-street-unit-ph3-brooklyn-ny-11211_2,"Withers Street Unit PH3, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-4w-brooklyn-ny-11211_2,"North 11th Street Unit 4W, Brooklyn, NY 11211",no exact match found
none-havemeyer-street-unit-6a-brooklyn-ny-11211_2,"Havemeyer Street Unit 6A, Brooklyn, NY 11211",no exact match found
none-north-6th-street-unit-3-brooklyn-ny-11211_2,"North 6th Street Unit 3, Brooklyn, NY 11211",no exact match found
none-roebling-street-unit-1-brooklyn-ny-11211_2,"Roebling Street Unit 1, Brooklyn, NY 11211",no exact match found
none-south-8th-street-unit-1a-brooklyn-ny-11211_2,"South 8th Street Unit 1A, Brooklyn, NY 11211",no exact match found
none-north-8th-street-none-brooklyn-ny-11211_2,"North 8th Street NaN, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-3-brooklyn-ny-11211_2,"Jackson Street Unit 3, Brooklyn, NY 11211",no exact match found
none-woodpoint-road-unit-3-brooklyn-ny-11211_2,"Woodpoint Road Unit 3, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-4-brooklyn-ny-11211_2,"Jackson Street Unit 4, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-2-brooklyn-ny-11211_2,"Skillman Avenue Unit 2, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-5r-brooklyn-ny-11211_2,"North 11th Street Unit 5R, Brooklyn, NY 11211",no exact match found
none-woodpoint-road-unit-1-brooklyn-ny-11211_2,"Woodpoint Road Unit 1, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-2-brooklyn-ny-11211_2,"South 5th Street Unit 2, Brooklyn, NY 11211",no exact match found
none-withers-street-unit-5e-brooklyn-ny-11211_15,"Withers Street Unit 5E, Brooklyn, NY 11211",no exact match found
none-south-8th-street-unit-1a-brooklyn-ny-11211-0_2,"South 8th Street Unit 1A, Brooklyn, NY 11211",no exact match found
none-woodpoint-road-unit-1-brooklyn-ny-11211-0_2,"Woodpoint Road Unit 1, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-2-brooklyn-ny-11211-0_2,"South 5th Street Unit 2, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-c2-brooklyn-ny-11211_2,"South 5th Street Unit C2, Brooklyn, NY 11211",no exact match found
none-north-8th-street-unit-ph-brooklyn-ny-11211-0_2,"North 8th Street Unit PH, Brooklyn, NY 11211",no exact match found
none-lorimer-street-unit-1-brooklyn-ny-11211_2,"Lorimer Street Unit 1, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-3b-brooklyn-ny-11211_2,"Skillman Avenue Unit 3B, Brooklyn, NY 11211",no exact match found
none-maspeth-avenue-unit-2d-brooklyn-ny-11211-0_2,"Maspeth Avenue Unit 2D, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-4r-brooklyn-ny-11211_3,"Manhattan Avenue Unit 4R, Brooklyn, NY 11211",no exact match found
none-withers-street-unit-2-brooklyn-ny-11211_3,"Withers Street Unit 2, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-2-brooklyn-ny-11211_3,"Manhattan Avenue Unit 2, Brooklyn, NY 11211",no exact match found
none-union-avenue-unit-4d-5d-brooklyn-ny-11211_3,"Union Avenue Unit 4D/5D, Brooklyn, NY 11211",no exact match found
none-withers-street-unit-ph3-brooklyn-ny-11211_3,"Withers Street Unit PH3, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-2-brooklyn-ny-11211_3,"Jackson Street Unit 2, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-4f-brooklyn-ny-11211_3,"Manhattan Avenue Unit 4F, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-3f-brooklyn-ny-11211_3,"Manhattan Avenue Unit 3F, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-none-brooklyn-ny-11211_3,"Manhattan Avenue NaN, Brooklyn, NY 11211",no exact match found
none-maspeth-avenue-unit-2d-brooklyn-ny-11211_3,"Maspeth Avenue Unit 2D, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-c1-brooklyn-ny-11211_3,"South 5th Street Unit C1, Brooklyn, NY 11211",no exact match found
none-union-avenue-unit-3c-brooklyn-ny-11211_3,"Union Avenue Unit 3C, Brooklyn, NY 11211",no exact match found
none-south-8th-street-unit-1a-brooklyn-ny-11211_3,"South 8th Street Unit 1A, Brooklyn, NY 11211",no exact match found
none-north-6th-street-unit-2r-brooklyn-ny-11211_3,"North 6th Street Unit 2R, Brooklyn, NY 11211",no exact match found
none-north-8th-street-none-brooklyn-ny-11211_3,"North 8th Street NaN, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-4-brooklyn-ny-11211_3,"Jackson Street Unit 4, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-2-brooklyn-ny-11211_3,"Skillman Avenue Unit 2, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-5r-brooklyn-ny-11211_3,"North 11th Street Unit 5R, Brooklyn, NY 11211",no exact match found
none-woodpoint-road-unit-1-brooklyn-ny-11211_3,"Woodpoint Road Unit 1, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-2-brooklyn-ny-11211_3,"South 5th Street Unit 2, Brooklyn, NY 11211",no exact match found
none-south-8th-street-unit-1a-brooklyn-ny-11211-0_3,"South 8th Street Unit 1A, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-ph-brooklyn-ny-11211_3,"Jackson Street Unit PH, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-2-brooklyn-ny-11211-0_3,"South 5th Street Unit 2, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-1a-brooklyn-ny-11211-0_3,"Skillman Avenue Unit 1A, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-3b-brooklyn-ny-11211-0_3,"Jackson Street Unit 3B, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-ph-brooklyn-ny-11211-0_3,"Jackson Street Unit PH, Brooklyn, NY 11211",no exact match found
